Date,Store_Type,District,Time_Slot,SKU_Name,Category,Expiry_Date,Temp,Item_Traffic,Import,Sold,Waste,Cost,Price,Revenue,Op_Cost,Waste_Loss,Net_Profit
2024-01-02,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-01-03,34.6,0.79,0,3,0,42300,57105,171315,35241,0,9173
2024-01-02,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-01-03,35.3,0.66,0,2,0,49026,66185,132370,36971,0,-2653
2024-01-02,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-01-03,33.5,0.98,0,1,0,64726,87380,87380,34830,0,-12176
2024-01-02,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-01-03,32.2,0.51,0,1,0,73597,99355,99355,33111,0,-7353
2024-01-02,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-01-03,31.0,1.18,0,3,0,81128,109522,328566,31478,0,53703
2024-01-02,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-01-03,29.0,6.83,0,13,0,73101,98686,1282918,27317,0,305287
2024-01-02,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-01-03,27.5,5.39,0,10,0,79979,107971,1079710,25098,0,254821
2024-01-02,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-01-03,25.1,6.6,0,26,0,58631,79151,2057926,19284,0,514235
2024-01-02,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-01-03,23.7,0.69,0,2,56,78922,106544,213088,18184,4419632,-4382572
2024-01-03,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-01-05,28.2,0.58,119,1,0,56307,76014,76014,24701,0,-4994
2024-01-03,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-01-05,30.4,0.92,0,1,0,76079,102706,102706,30045,0,-3418
2024-01-03,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-01-05,30.7,0.92,0,3,0,39156,52860,158580,28000,0,13111
2024-01-03,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-01-05,32.9,0.3,0,0,0,58449,78906,0,33311,0,-33311
2024-01-03,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-01-05,33.5,1.12,0,3,0,80556,108750,326250,35938,0,48643
2024-01-03,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-01-05,35.3,2.49,0,7,0,74975,101216,708512,38788,0,144898
2024-01-03,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-01-05,35.4,3.12,0,9,0,51392,69379,624411,37317,0,124565
2024-01-03,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-01-05,35.7,2.48,0,9,0,44466,60029,540261,37372,0,102694
2024-01-03,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-01-05,34.6,0.7,0,2,0,83951,113333,226666,38156,0,20607
2024-01-03,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-01-05,33.9,1.13,0,2,0,53249,71886,143772,34747,0,2526
2024-01-03,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-01-05,32.5,0.97,0,3,0,51330,69295,207885,32093,0,21801
2024-01-03,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-01-05,30.6,1.12,0,4,0,73857,99706,398824,30249,0,73146
2024-01-03,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-01-05,27.8,0.52,0,1,0,35020,47277,47277,22491,0,-10234
2024-01-03,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-01-05,26.7,1.04,0,4,0,76514,103293,413172,23415,0,83700
2024-01-03,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-01-05,24.7,1.12,0,2,0,63940,86319,172638,18935,0,25822
2024-01-03,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-01-05,23.9,1.14,0,3,65,38743,52303,156909,15732,2518295,-2493347
2024-01-03,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-01-04,27.3,0.58,96,2,0,39786,53711,107422,21925,0,5924
2024-01-03,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-01-04,29.6,0.92,0,2,0,42494,57366,114732,26254,0,3489
2024-01-03,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-01-04,32.1,0.92,0,3,0,59124,79817,239451,31918,0,30160
2024-01-03,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-01-04,32.2,0.3,0,0,0,57075,77051,0,31955,0,-31955
2024-01-03,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-01-04,34.0,1.12,0,3,0,68559,92554,277662,35999,0,35985
2024-01-03,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-01-04,35.3,10.91,0,43,0,53920,72792,3130056,37314,0,774181
2024-01-03,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-01-04,35.9,13.64,0,43,0,42416,57261,2462223,37589,0,600745
2024-01-03,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-01-04,35.6,10.84,0,0,0,56183,75847,0,38012,0,-38012
2024-01-03,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-01-04,33.7,0.7,0,0,0,69370,93649,0,35515,0,-35515
2024-01-03,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-01-04,33.5,1.13,0,0,0,76414,103158,0,35648,0,-35648
2024-01-03,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-01-04,31.5,0.97,0,0,0,47767,64485,0,30043,0,-30043
2024-01-03,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-01-04,30.2,1.12,0,0,0,65681,88669,0,28957,0,-28957
2024-01-03,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-01-04,28.9,0.52,0,0,0,61714,83313,0,26339,0,-26339
2024-01-03,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-01-04,26.1,1.04,0,0,0,53486,72206,0,20724,0,-20724
2024-01-03,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2024-01-04,24.3,1.12,0,0,0,58944,79574,0,17866,0,-17866
2024-01-03,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2024-01-04,22.9,1.14,0,0,0,51431,69431,0,14820,0,-14820
2024-01-03,Residential,Q7,6:00-7:00,Pork Belly,Meat,2024-01-05,28.8,0.46,90,1,0,45185,60999,60999,25002,0,-9188
2024-01-03,Residential,Q7,7:00-8:00,Pork Belly,Meat,2024-01-05,29.8,0.69,0,2,0,53570,72319,144638,27389,0,10108
2024-01-03,Residential,Q7,8:00-9:00,Pork Belly,Meat,2024-01-05,30.6,0.36,0,0,0,63449,85656,0,29521,0,-29521
2024-01-03,Residential,Q7,9:00-10:00,Pork Belly,Meat,2024-01-05,32.9,0.3,0,0,0,42239,57022,0,32176,0,-32176
2024-01-03,Residential,Q7,10:00-11:00,Pork Belly,Meat,2024-01-05,33.3,0.6,0,1,0,58285,78684,78684,34019,0,-13620
2024-01-03,Residential,Q7,11:00-12:00,Pork Belly,Meat,2024-01-05,35.1,0.86,0,1,0,70616,95331,95331,38123,0,-13408
2024-01-03,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-01-05,36.0,0.62,0,2,0,53592,72349,144698,38551,0,-1037
2024-01-03,Residential,Q7,13:00-14:00,Pork Belly,Meat,2024-01-05,35.7,0.43,0,1,0,48282,65180,65180,37639,0,-20741
2024-01-03,Residential,Q7,14:00-15:00,Pork Belly,Meat,2024-01-05,33.6,1.04,0,2,0,65998,89097,178194,35099,0,11098
2024-01-03,Residential,Q7,15:00-16:00,Pork Belly,Meat,2024-01-05,33.1,0.98,0,3,0,67246,90782,272346,34287,0,36320
2024-01-03,Residential,Q7,16:00-17:00,Pork Belly,Meat,2024-01-05,32.1,10.82,0,21,0,59120,79812,1676052,31918,0,402613
2024-01-03,Residential,Q7,17:00-18:00,Pork Belly,Meat,2024-01-05,30.2,11.51,0,34,0,54623,73741,2507194,28183,0,621828
2024-01-03,Residential,Q7,18:00-19:00,Pork Belly,Meat,2024-01-05,28.2,10.84,0,22,0,70699,95443,2099746,25708,0,518659
2024-01-03,Residential,Q7,19:00-20:00,Pork Belly,Meat,2024-01-05,26.0,0.44,0,0,0,47863,64615,0,20150,0,-20150
2024-01-03,Residential,Q7,20:00-21:00,Pork Belly,Meat,2024-01-05,23.7,0.96,0,0,0,54252,73240,0,16457,0,-16457
2024-01-03,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-01-05,22.6,1.04,0,0,0,48149,65001,0,14050,0,-14050
2024-01-03,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-01-08,27.0,0.46,92,1,0,78890,106501,106501,24122,0,3488
2024-01-03,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-01-08,29.7,0.69,0,2,0,57926,78200,156400,27514,0,13033
2024-01-03,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-01-08,32.4,0.36,0,1,0,80234,108315,108315,33936,0,-5855
2024-01-03,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-01-08,32.7,0.3,0,0,0,66004,89105,0,33480,0,-33480
2024-01-03,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-01-08,34.9,0.6,0,1,0,82325,111138,111138,38582,0,-9769
2024-01-03,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-01-08,33.9,0.86,0,3,0,78320,105732,317196,36502,0,45733
2024-01-03,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-01-08,35.0,0.62,0,1,0,42444,57299,57299,35971,0,-21116
2024-01-03,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-01-08,34.8,0.43,0,1,0,39459,53269,53269,35402,0,-21592
2024-01-03,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-01-08,35.0,1.04,0,3,0,61737,83344,250032,37321,0,27499
2024-01-03,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-01-08,33.9,0.98,0,3,0,56421,76168,228504,34969,0,24271
2024-01-03,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-01-08,32.4,4.33,0,17,0,75989,102585,1743945,33639,0,418492
2024-01-03,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-01-08,30.8,4.6,0,9,0,76729,103584,932256,30811,0,210883
2024-01-03,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-01-08,27.7,4.34,0,13,0,54400,73440,954720,23668,0,223852
2024-01-03,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-01-08,26.3,0.44,0,0,0,39108,52795,0,20077,0,-20077
2024-01-03,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-01-08,24.0,0.96,0,1,0,61539,83077,83077,17507,0,4030
2024-01-03,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-01-08,23.8,1.04,0,4,32,61911,83579,334316,17173,1981152,-1911653
2024-01-03,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-04-02,27.2,0.44,127,1,0,65267,88110,88110,23528,0,-685
2024-01-03,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-04-02,30.7,1.11,0,2,0,81594,110151,220302,30971,0,26142
2024-01-03,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-04-02,31.9,0.34,0,1,0,48602,65612,65612,30822,0,-13812
2024-01-03,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-04-02,32.4,0.43,0,1,0,66138,89286,89286,32949,0,-9801
2024-01-03,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-04-02,34.1,0.7,0,2,0,65833,88874,177748,35988,0,10093
2024-01-03,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-04-02,35.0,0.36,0,0,0,45419,61315,0,36179,0,-36179
2024-01-03,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-04-02,35.6,0.76,0,3,0,39220,52947,158841,36825,0,4355
2024-01-03,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-04-02,33.8,0.62,0,1,0,46040,62154,62154,34062,0,-17948
2024-01-03,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-04-02,33.7,0.35,0,0,0,52833,71324,0,34358,0,-34358
2024-01-03,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-04-02,32.4,0.79,0,3,0,79385,107169,321507,33876,0,49475
2024-01-03,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-04-02,32.2,0.38,0,1,0,69259,93499,93499,32808,0,-8568
2024-01-03,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-04-02,29.1,0.92,0,3,0,52206,70478,211434,26034,0,28781
2024-01-03,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-04-02,28.6,7.0,0,27,0,41680,56268,1519236,24397,0,369478
2024-01-03,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-04-02,26.9,8.93,0,17,0,64688,87328,1484576,22948,0,361931
2024-01-03,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-04-02,25.0,6.62,0,13,0,79231,106961,1390493,20546,0,339943
2024-01-03,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-04-02,23.7,1.09,0,4,48,38895,52508,210032,15382,1866960,-1827890
2024-01-03,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2024-01-04,28.6,0.44,95,1,0,81918,110589,110589,27214,0,1456
2024-01-03,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2024-01-04,29.9,1.11,0,2,0,45563,61510,123020,27009,0,4884
2024-01-03,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2024-01-04,31.4,0.34,0,0,0,76764,103631,0,31893,0,-31893
2024-01-03,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2024-01-04,33.8,0.43,0,1,0,58528,79012,79012,34936,0,-14452
2024-01-03,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2024-01-04,35.0,0.7,0,2,0,84231,113711,227422,38896,0,20063
2024-01-03,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2024-01-04,35.7,0.36,0,0,0,61826,83465,0,38587,0,-38587
2024-01-03,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2024-01-04,35.3,0.76,0,3,0,73381,99064,297192,38676,0,38372
2024-01-03,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-01-04,35.2,0.62,0,2,0,74795,100973,201946,38595,0,13760
2024-01-03,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-01-04,34.9,0.35,0,0,0,83395,112583,0,38657,0,-38657
2024-01-03,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-01-04,32.8,0.79,0,3,0,45500,61425,184275,32224,0,15550
2024-01-03,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-01-04,31.8,0.38,0,0,0,70001,94501,0,32140,0,-32140
2024-01-03,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-01-04,29.0,0.92,0,3,0,65791,88817,266451,26805,0,42272
2024-01-03,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-01-04,27.3,5.6,0,16,0,61674,83259,1332144,23457,0,321902
2024-01-03,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-01-04,26.2,7.14,0,14,0,79320,107082,1499148,22712,0,365955
2024-01-03,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-01-04,25.0,5.29,0,15,0,83136,112233,1683495,20819,0,415635
2024-01-03,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-01-04,22.7,1.09,0,3,30,58692,79234,237702,14968,1760760,-1714102
2024-01-04,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-01-06,28.5,0.3,110,0,0,38830,52420,0,24018,0,-24018
2024-01-04,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-01-06,30.1,0.33,0,0,0,54018,72924,0,27961,0,-27961
2024-01-04,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-01-06,33.3,0.72,0,2,0,36030,48640,97280,32462,0,-7242
2024-01-04,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-01-06,34.6,1.06,0,4,0,36901,49816,199264,34863,0,16796
2024-01-04,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-01-06,35.5,0.93,0,1,0,50024,67532,67532,37401,0,-19893
2024-01-04,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-01-06,36.0,2.51,0,10,0,59805,80736,807360,38986,0,170323
2024-01-04,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-01-06,36.0,2.94,0,11,0,68610,92623,1018853,39602,0,224540
2024-01-04,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-01-06,36.2,2.82,0,11,0,74608,100720,1107920,40382,0,246849
2024-01-04,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-01-06,35.5,0.4,0,1,0,71178,96090,96090,38882,0,-13970
2024-01-04,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-01-06,34.3,0.47,0,1,0,39275,53021,53021,34489,0,-20743
2024-01-04,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-01-06,32.2,0.34,0,1,0,35928,48502,48502,30474,0,-17900
2024-01-04,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-01-06,30.0,0.35,0,1,0,83848,113194,113194,29869,0,-523
2024-01-04,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-01-06,28.1,0.45,0,1,0,37163,50170,50170,23181,0,-10174
2024-01-04,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-01-06,27.2,0.8,0,2,0,71884,97043,194086,23991,0,26326
2024-01-04,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-01-06,26.1,0.33,0,0,0,52385,70719,0,20646,0,-20646
2024-01-04,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-01-06,24.8,0.53,0,2,62,83900,113265,226530,20513,5201800,-5163583
2024-01-04,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-01-05,28.0,0.3,113,1,0,82449,111306,111306,26171,0,2685
2024-01-04,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-01-05,31.6,0.33,0,1,0,62309,84117,84117,31241,0,-9433
2024-01-04,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-01-05,33.4,0.72,0,1,0,80983,109327,109327,35788,0,-7444
2024-01-04,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-01-05,33.0,1.06,0,2,0,61787,83412,166824,33725,0,9524
2024-01-04,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-01-05,34.6,0.93,0,2,0,66596,89904,179808,36941,0,9674
2024-01-04,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-01-05,36.7,10.96,0,32,0,38618,52134,1668288,38763,0,393748
2024-01-04,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-01-05,35.6,12.86,0,38,0,62700,84645,3216510,38469,0,795441
2024-01-04,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-01-05,35.3,12.35,0,36,0,65677,88663,3191868,38137,0,789358
2024-01-04,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-01-05,35.1,0.4,0,0,0,79396,107184,0,38737,0,-38737
2024-01-04,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-01-05,33.0,0.47,0,0,0,65756,88770,0,34002,0,-34002
2024-01-04,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-01-05,31.9,0.34,0,0,0,60778,82050,0,31674,0,-31674
2024-01-04,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-01-05,31.0,0.35,0,0,0,55220,74547,0,29665,0,-29665
2024-01-04,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-01-05,29.2,0.45,0,0,0,70748,95509,0,27512,0,-27512
2024-01-04,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-01-05,27.2,0.8,0,0,0,55087,74367,0,22816,0,-22816
2024-01-04,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2024-01-05,25.6,0.33,0,0,0,50725,68478,0,19630,0,-19630
2024-01-04,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2024-01-05,24.5,0.53,0,0,0,52742,71201,0,17791,0,-17791
2024-01-04,Residential,Q7,6:00-7:00,Pork Belly,Meat,2024-01-06,28.9,0.91,91,2,0,63175,85286,170572,26442,0,17779
2024-01-04,Residential,Q7,7:00-8:00,Pork Belly,Meat,2024-01-06,30.8,1.01,0,4,0,39928,53902,215608,28234,0,27661
2024-01-04,Residential,Q7,8:00-9:00,Pork Belly,Meat,2024-01-06,32.1,0.52,0,1,0,48070,64894,64894,31144,0,-14320
2024-01-04,Residential,Q7,9:00-10:00,Pork Belly,Meat,2024-01-06,33.7,0.91,0,1,0,74750,100912,100912,35892,0,-9730
2024-01-04,Residential,Q7,10:00-11:00,Pork Belly,Meat,2024-01-06,35.9,1.13,0,4,0,36387,49122,196488,37167,0,13772
2024-01-04,Residential,Q7,11:00-12:00,Pork Belly,Meat,2024-01-06,36.2,1.09,0,4,0,53728,72532,290128,38920,0,36295
2024-01-04,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-01-06,36.7,0.56,0,1,0,54877,74083,74083,39901,0,-20695
2024-01-04,Residential,Q7,13:00-14:00,Pork Belly,Meat,2024-01-06,34.9,0.86,0,3,0,41233,55664,166992,35706,0,7586
2024-01-04,Residential,Q7,14:00-15:00,Pork Belly,Meat,2024-01-06,34.6,0.67,0,1,0,52195,70463,70463,35933,0,-17665
2024-01-04,Residential,Q7,15:00-16:00,Pork Belly,Meat,2024-01-06,34.9,0.96,0,2,0,72635,98057,196114,37904,0,12939
2024-01-04,Residential,Q7,16:00-17:00,Pork Belly,Meat,2024-01-06,31.8,11.96,0,47,0,45884,61943,2911321,30451,0,724321
2024-01-04,Residential,Q7,17:00-18:00,Pork Belly,Meat,2024-01-06,31.8,9.27,0,21,0,79711,107609,2259789,32819,0,553038
2024-01-04,Residential,Q7,18:00-19:00,Pork Belly,Meat,2024-01-06,28.3,9.29,0,0,0,41380,55863,0,23836,0,-23836
2024-01-04,Residential,Q7,19:00-20:00,Pork Belly,Meat,2024-01-06,28.0,0.89,0,0,0,56100,75735,0,24327,0,-24327
2024-01-04,Residential,Q7,20:00-21:00,Pork Belly,Meat,2024-01-06,26.1,0.51,0,0,0,61930,83605,0,21315,0,-21315
2024-01-04,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-01-06,23.2,0.39,0,0,0,76466,103229,0,17112,0,-17112
2024-01-04,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-01-09,28.5,0.91,99,3,0,36731,49586,148758,23871,0,14693
2024-01-04,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-01-09,30.2,1.01,0,4,0,78279,105676,422704,29839,0,79748
2024-01-04,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-01-09,31.5,0.52,0,1,0,52715,71165,71165,30390,0,-11940
2024-01-04,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-01-09,33.7,0.91,0,1,0,52265,70557,70557,34318,0,-16026
2024-01-04,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-01-09,34.2,1.13,0,4,0,67096,90579,362316,36256,0,57675
2024-01-04,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-01-09,35.5,1.09,0,2,0,55761,75277,150554,37803,0,1228
2024-01-04,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-01-09,35.2,0.56,0,2,0,57353,77426,154852,37374,0,2771
2024-01-04,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-01-09,36.7,0.86,0,1,0,61464,82976,82976,40362,0,-18850
2024-01-04,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-01-09,35.1,0.67,0,2,0,56152,75805,151610,37110,0,2195
2024-01-04,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-01-09,34.8,0.96,0,2,0,75893,102455,204910,37952,0,15171
2024-01-04,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-01-09,31.8,4.78,0,14,0,67590,91246,1277444,31971,0,299212
2024-01-04,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-01-09,30.4,3.71,0,7,0,39227,52956,370692,27465,0,68637
2024-01-04,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-01-09,29.6,3.72,0,7,0,61341,82810,579670,27573,0,122709
2024-01-04,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-01-09,26.4,0.89,0,3,0,35047,47313,141939,19973,0,16824
2024-01-04,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-01-09,25.4,0.51,0,2,0,61944,83624,167248,20056,0,23303
2024-01-04,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-01-09,23.9,0.39,0,0,44,51791,69917,0,16645,2278804,-2295449
2024-01-04,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-04-03,29.1,1.07,102,3,0,64091,86522,259566,26866,0,40426
2024-01-04,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-04-03,30.4,0.56,0,2,0,52312,70621,141242,28381,0,8236
2024-01-04,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-04-03,32.7,0.87,0,3,0,37752,50965,152895,31502,0,8136
2024-01-04,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-04-03,33.4,0.49,0,0,0,35568,48016,0,32609,0,-32609
2024-01-04,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-04-03,34.6,0.92,0,1,0,59968,80956,80956,36477,0,-15489
2024-01-04,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-04-03,35.5,0.88,0,2,0,59797,80725,161450,38085,0,3770
2024-01-04,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-04-03,35.0,0.81,0,3,0,58589,79095,237285,37101,0,24416
2024-01-04,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-04-03,36.5,0.37,0,0,0,37044,50009,0,38293,0,-38293
2024-01-04,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-04-03,35.2,0.41,0,0,0,39456,53265,0,36121,0,-36121
2024-01-04,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-04-03,33.4,0.64,0,1,0,59222,79949,79949,34265,0,-13538
2024-01-04,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-04-03,33.2,0.37,0,1,0,74492,100564,100564,34974,0,-8902
2024-01-04,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-04-03,31.3,0.91,0,3,0,52850,71347,214041,30039,0,25451
2024-01-04,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-04-03,29.0,7.89,0,15,0,53096,71679,1075185,25916,0,252828
2024-01-04,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-04-03,27.3,8.79,0,35,0,56921,76843,2689505,23124,0,674145
2024-01-04,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-04-03,25.6,7.57,0,22,0,71017,95872,2109184,21051,0,525758
2024-01-04,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-04-03,24.6,0.52,0,1,10,55413,74807,74807,18158,554130,-552894
